,ticker_x,tradeDate_x,expirDate_x,dte_x,strike_x,stockPrice_x,callVolume_x,callOpenInterest_x,callBidSize_x,callAskSize_x,putVolume_x,putOpenInterest_x,putBidSize_x,putAskSize_x,callBidPrice_x,callValue_x,callAskPrice_x,putBidPrice_x,putValue_x,putAskPrice_x,callBidIv_x,callMidIv_x,callAskIv_x,smvVol_x,putBidIv_x,putMidIv_x,putAskIv_x,residualRate_x,delta_x,gamma_x,theta_x,vega_x,rho_x,phi_x,driftlessTheta_x,callSmvVol_x,putSmvVol_x,extSmvVol_x,extCallValue_x,extPutValue_x,spotPrice_x,quoteDate_x,updatedAt_x,snapShotEstTime_x,snapShotDate_x,expiryTod_x,tickerId_x,monthId_x,sym,ticker_y,tradeDate_y,expirDate_y,dte_y,strike_y,stockPrice_y,callVolume_y,callOpenInterest_y,callBidSize_y,callAskSize_y,putVolume_y,putOpenInterest_y,putBidSize_y,putAskSize_y,callBidPrice_y,callValue_y,callAskPrice_y,putBidPrice_y,putValue_y,putAskPrice_y,callBidIv_y,callMidIv_y,callAskIv_y,smvVol_y,putBidIv_y,putMidIv_y,putAskIv_y,residualRate_y,delta_y,gamma_y,theta_y,vega_y,rho_y,phi_y,driftlessTheta_y,callSmvVol_y,putSmvVol_y,extSmvVol_y,extCallValue_y,extPutValue_y,spotPrice_y,quoteDate_y,updatedAt_y,snapShotEstTime_y,snapShotDate_y,expiryTod_y,tickerId_y,monthId_y
62,SPY,2022-09-12,2022-09-16,5,412.0,410.39,24910.0,17748.0,82.0,149.0,5076.0,-16189.0,110.0,150.0,3.58,3.587599,3.59,6.26,6.28235,6.3,0.273307,0.273604,0.273902,0.278,0.282423,0.283612,0.284801,-0.1172671371105788,0.4272979357325469,0.0341269703633334,-0.4940388872556928,0.1683512024111958,0.0156868510704912,-0.0159835107320659,-0.5788410967851197,0.273759,0.283752,0.202696,2.396774,4.925229,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16412.0,SPY,2022-09-06,2022-09-16,11,412.0,393.43,975,18423,444,2131,2255,-18667,96,70,0.7,0.7026604906741262,0.71,20.37,20.52598485048559,20.63,0.222740981194507,0.2231717237350146,0.2236024662755221,0.229,0.257750440220207,0.2666244669061758,0.2754984935921446,-0.0597491503890645,0.1052893950303662,0.0122799531717001,-0.1255018272613564,0.1164376730955274,0.0105237022961762,-0.0107033086253459,-0.1318648340913813,0.222970178496901,0.2665653754054668,0.1868035158865675,0.3400748838603631,19.565947546349424,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
63,SPY,2022-09-12,2022-09-16,5,413.0,410.39,15793.0,15229.0,54.0,168.0,1385.0,-12122.0,235.0,231.0,3.14,3.143056,3.15,6.84,6.882568,6.92,0.270938,0.271237,0.271536,0.276,0.280918,0.283309,0.285699,-0.1172671371105788,0.3929213265273096,0.0337103765746311,-0.4846850886093496,0.1673806076553758,0.0146604169784692,-0.0149262750396282,-0.5637459770625047,0.271121,0.283462,0.199724,1.976547,5.515204,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16413.0,SPY,2022-09-06,2022-09-16,11,413.0,393.43,1951,13352,2424,433,38,-12936,50,70,0.6,0.6065768906002728,0.61,21.3,21.423744522951075,21.54,0.2220165055211863,0.2225066305488811,0.2229967555765759,0.229,0.2614360416850388,0.2698650025258796,0.2782939633667204,-0.0597491503890645,0.0937567433293872,0.0112863349411513,-0.1154963951320751,0.1159369347356328,0.009364068427935,-0.0095205088789099,-0.1211374914227414,0.2226612052587072,0.2701280228368982,0.185900921069363,0.2783435936345856,20.502373583550472,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
64,SPY,2022-09-12,2022-09-16,5,414.0,410.39,16625.0,13071.0,330.0,75.0,800.0,-11906.0,228.0,277.0,2.73,2.737532,2.74,7.48,7.520831,7.56,0.268051,0.268357,0.268663,0.274,0.28094,0.283392,0.285845,-0.1172671371105788,0.3588939367779243,0.0330405711767939,-0.4706234565636428,0.1632739392564383,0.0136426691643176,-0.0138797949817477,-0.5440266945435439,0.268512,0.283443,0.196972,1.607229,6.154149,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16414.0,SPY,2022-09-06,2022-09-16,11,414.0,393.43,1696,10986,1625,1270,26,-11901,50,71,0.52,0.5253972809891352,0.53,22.22,22.368113195190045,22.47,0.2219077738635956,0.2224009411767021,0.2228941084898086,0.229,0.2648158986816108,0.2741115471877071,0.2834071956938035,-0.0597491503890645,0.0836864871492103,0.0103494212710248,-0.1061071329930154,0.1016105055625787,0.0084213839011845,-0.0085590628745774,-0.111166679254927,0.2224401263762941,0.2733800036976762,0.185076766252913,0.225585829035137,21.44765175182473,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
65,SPY,2022-09-12,2022-09-16,5,415.0,410.39,52466.0,39421.0,158.0,164.0,4239.0,-23106.0,150.0,234.0,2.36,2.368041,2.37,8.14,8.189614,8.24,0.265478,0.265796,0.266113,0.272,0.280376,0.283551,0.286726,-0.1172671371105788,0.3253944627750276,0.0321399012084319,-0.4525443288210875,0.1576201230033936,0.0125995014913061,-0.012809515844564,-0.5201839565519372,0.265989,0.283527,0.194355,1.288561,6.8431,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16415.0,SPY,2022-09-06,2022-09-16,11,415.0,393.43,4127,36682,1363,2614,413,-24817,75,80,0.45,0.4555575159726621,0.46,23.12,23.31801227779122,23.41,0.2219476461973031,0.2225153478090793,0.2230830494208555,0.229,0.2651514320713921,0.2766697823806004,0.2881881326898088,-0.0597491503890645,0.0741878697508515,0.0094429184248101,-0.0970932532539762,0.0884400913905348,0.0074936155811003,-0.0076139664502986,-0.1015811691537589,0.2225786483523335,0.2777869989095892,0.1842497606993192,0.1820636228202045,22.402100317917323,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
66,SPY,2022-09-12,2022-09-16,5,416.0,410.39,16985.0,22081.0,75.0,219.0,232.0,-13980.0,388.0,201.0,2.03,2.034028,2.04,8.83,8.889159,8.94,0.263362,0.263694,0.264027,0.27,0.279973,0.283627,0.28728,-0.1172671371105788,0.2926080567289343,0.0310146753088389,-0.4309042504318814,0.15058109172661,0.0115007565943894,-0.0116841353144054,-0.4925005872253951,0.26363,0.283903,0.191879,1.017537,7.577538,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16416.0,SPY,2022-09-06,2022-09-16,11,416.0,393.43,2035,12470,1297,5533,36,-13774,50,71,0.39,0.3922147295926579,0.4,24.1,24.260132064342336,24.36,0.2222198385683297,0.2228792378177569,0.2235386370671842,0.229,0.272104941802788,0.2828415400816355,0.2935781383604831,-0.0597491503890645,0.0657257312315728,0.0085916886711495,-0.0886298437745296,0.0880736411444304,0.0066309347539091,-0.0067355218856146,-0.0925870795136542,0.2225119167745463,0.282238998254547,0.1835875640495217,0.1457916009997126,23.36371037503002,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
67,SPY,2022-09-12,2022-09-16,5,417.0,410.39,9132.0,15775.0,76.0,533.0,152.0,-9062.0,445.0,312.0,1.73,1.734604,1.74,9.56,9.619046,9.68,0.26101,0.261362,0.261714,0.268,0.28041,0.28462,0.288831,-0.1172671371105788,0.2608921696756239,0.0296525019804763,-0.406020217705105,0.1423258796720518,0.0104280572056366,-0.0105871905240257,-0.4617470717374883,0.261334,0.284553,0.189673,0.791054,8.354957,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16417.0,SPY,2022-09-06,2022-09-16,11,417.0,393.43,197,14847,7379,435,35,-8633,80,71,0.33,0.3399280538504692,0.34,25.05,25.23406577766576,25.31,0.2215229933428024,0.2221861317146944,0.2228492700865865,0.229,0.2766993610930965,0.2872042027226091,0.2977090443521218,-0.0597491503890645,0.0582826990353764,0.0078027627020105,-0.0807746465417369,0.0756834653150441,0.0059107277060214,-0.0060023665301709,-0.0842924236991803,0.2228397280360938,0.2876759120136182,0.1830145253461062,0.11667109274726,24.33243268469968,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
68,SPY,2022-09-12,2022-09-16,5,418.0,410.39,10715.0,12337.0,255.0,337.0,1074.0,-9256.0,531.0,281.0,1.46,1.467034,1.47,10.31,10.379482,10.45,0.258591,0.258967,0.259342,0.266,0.280579,0.285623,0.290667,-0.1172671371105788,0.2304569372051751,0.0280770166828675,-0.3786623184438983,0.1332455873093114,0.009331648376843,-0.0094678245834497,-0.428413819459925,0.25912,0.285585,0.187633,0.602661,9.169381,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16418.0,SPY,2022-09-06,2022-09-16,11,418.0,393.43,754,12094,1091,8055,13,-9038,64,50,0.29,0.2933548139773926,0.3,26.01,26.18826121333943,26.27,0.2226985983762846,0.2234751466560793,0.224251694935874,0.23,0.2817831801422034,0.2933518662647245,0.3049205523872455,-0.0597491503890645,0.0512039450028184,0.007040328192175,-0.0731585080287408,0.0653256250890908,0.0051929880844615,-0.0052718977426779,-0.076237708529105,0.2232196333809197,0.292408037344474,0.1825391481227123,0.0929093195383262,25.306391727435027,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
69,SPY,2022-09-12,2022-09-16,5,419.0,410.39,8566.0,20931.0,78.0,3141.0,183.0,-11630.0,511.0,267.0,1.23,1.231792,1.24,11.1,11.169543,11.24,0.256844,0.257249,0.257655,0.264,0.281578,0.286901,0.292224,-0.1172671371105788,0.201849574380081,0.0262967194214987,-0.3496305033421684,0.1233542812080953,0.0082838627552117,-0.0083995654613214,-0.3936961372892794,0.256989,0.286866,0.185875,0.454379,10.023256,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16419.0,SPY,2022-09-06,2022-09-16,11,419.0,393.43,67,19257,1915,8395,3,-11902,50,50,0.25,0.2519989793821645,0.26,26.96,27.1563435125822,27.23,0.22328290293029,0.2240624720696782,0.2248420412090664,0.23,0.2843909808318041,0.2971695200919693,0.3099480593521345,-0.0597491503890645,0.0451953788557644,0.0063543707697763,-0.0663001001005188,0.0642863681240975,0.0045990471340681,-0.0046679111277411,-0.0690193848536384,0.2235945714576118,0.2984905000643532,0.1820762787464184,0.0737209894295902,26.284987850549093,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
70,SPY,2022-09-12,2022-09-16,5,420.0,410.39,89668.0,70188.0,975.0,378.0,1400.0,-49309.0,481.0,243.0,1.02,1.024964,1.03,11.91,11.987077,12.06,0.2545,0.254942,0.255384,0.262,0.282406,0.288441,0.294476,-0.1172671371105788,0.1751371230987338,0.0243648728822807,-0.3196531377564565,0.1130919777446633,0.0072710809988072,-0.0073683144983304,-0.3582422003140771,0.254939,0.288609,0.184344,0.33684,10.90672,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16420.0,SPY,2022-09-06,2022-09-16,11,420.0,393.43,8348,63610,8548,2846,714,-49758,50,64,0.21,0.2177329642232265,0.22,27.93,28.09600818919822,28.2,0.2223849297158373,0.2233123765930267,0.2242398234702161,0.23,0.2934847642660532,0.3051508046058959,0.3168168449457387,-0.0597491503890645,0.0397883156473246,0.0057178245651921,-0.0599389061738928,0.0541270032835314,0.0040678896405266,-0.004127510157438,-0.0623368851538178,0.2238193124198871,0.304345587223393,0.1816130914799673,0.0584911838851874,27.267513945605536,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
71,SPY,2022-09-12,2022-09-16,5,421.0,410.39,6110.0,10734.0,897.0,156.0,962.0,-3328.0,458.0,194.0,0.84,0.846146,0.85,12.75,12.828234,12.9,0.252324,0.252812,0.253299,0.26,0.284376,0.290907,0.297439,-0.1172671371105788,0.1506520642690454,0.0223225968977496,-0.2892025840755847,0.1025510655043963,0.0063256206712799,-0.0064067156821704,-0.3226987093612254,0.252923,0.291189,0.18294,0.243183,11.813305,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16421.0,SPY,2022-09-06,2022-09-16,11,421.0,393.43,232,9126,8806,3093,7,-3551,50,69,0.18,0.186601819165293,0.19,28.92,29.060807174956118,29.17,0.2229437535308948,0.2240478711678677,0.2251519888048407,0.231,0.2987370604457819,0.3106715060955651,0.3226059517453483,-0.0597491503890645,0.0348343003807828,0.0051200449021147,-0.0539105469938888,0.0539802262572905,0.0035512594888409,-0.0036027466070168,-0.0559966000616039,0.224401590526196,0.3116309994204335,0.181247525395822,0.0458463267941386,28.25259243210972,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
72,SPY,2022-09-12,2022-09-16,5,422.0,410.39,4265.0,10555.0,1601.0,457.0,36.0,-8836.0,405.0,310.0,0.69,0.696579,0.7,13.62,13.696293,13.78,0.250817,0.25136,0.251903,0.259,0.287705,0.294861,0.302017,-0.1172671371105788,0.1284679349050521,0.020226449080792,-0.2593704241029616,0.0920633474072195,0.0054578433983871,-0.0055250416877315,-0.2882076896631033,0.251532,0.294529,0.181768,0.173986,12.744241,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16422.0,SPY,2022-09-06,2022-09-16,11,422.0,393.43,204,10017,688,5936,10,-8972,50,69,0.16,0.1600548764957245,0.17,29.89,29.971172963605863,30.15,0.2246853457673905,0.2257968404984309,0.2269083352294712,0.232,0.3079222800956042,0.319035462998365,0.3301486459011258,-0.0597491503890645,0.0304608040021243,0.00457442005133,-0.0483492486435938,0.0451015605065966,0.0031197931203069,-0.0031642997121626,-0.0501767021823388,0.2246975447545617,0.3183471731841572,0.1809859202704156,0.0360952428936035,29.240549221389863,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
73,SPY,2022-09-12,2022-09-16,5,423.0,410.39,3976.0,16526.0,75.0,4130.0,845.0,-6646.0,377.0,413.0,0.57,0.571753,0.58,14.5,14.583957,14.67,0.250229,0.250839,0.25145,0.257,0.29033,0.298695,0.307059,-0.1172671371105788,0.1088953569094255,0.0181365594593098,-0.2308327309608198,0.0818097849545608,0.0046705040604355,-0.0047258707477134,-0.2554557338444466,0.250443,0.298592,0.180784,0.122095,13.691811,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16423.0,SPY,2022-09-06,2022-09-16,11,423.0,393.43,89,15829,10088,3009,9,-6666,50,50,0.13,0.1377963792328539,0.14,30.86,30.95541138818753,31.13,0.2230608647621128,0.2244115839280362,0.2257623030939596,0.232,0.3137912799962882,0.3258439152671118,0.3378965505379355,-0.0597491503890645,0.0265765432751224,0.0040754267281184,-0.0433061217582645,0.0373407020067459,0.002727286570676,-0.0027655498612219,-0.0448984159339403,0.2251670085330374,0.3256149562360179,0.1806221097757328,0.0278524325092862,30.22999017577608,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
74,SPY,2022-09-12,2022-09-16,5,424.0,410.39,1395.0,8613.0,306.0,3726.0,876.0,-10251.0,367.0,389.0,0.46,0.464428,0.47,15.4,15.512426,15.58,0.248722,0.249416,0.250111,0.256,0.293718,0.303052,0.312385,-0.1172671371105788,0.0915450741432848,0.0160951473953932,-0.2037267105195473,0.072011524181398,0.0039625796985635,-0.0040079348506983,-0.2245718377233514,0.249337,0.303001,0.17987,0.082531,14.651357,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16424.0,SPY,2022-09-06,2022-09-16,11,424.0,393.43,169,8170,8662,2443,2,-10261,25,69,0.11,0.1168958476770787,0.12,31.86,31.93769849388126,32.12,0.2236566719828659,0.2250075079747307,0.2263583439665955,0.233,0.3183306400410471,0.3324895109522128,0.3466483818633784,-0.0597491503890645,0.0231580164843923,0.0036221870218353,-0.0385990999824201,0.0370579597913081,0.0023794577852453,-0.0024124175225284,-0.0399843215086427,0.2255197038301889,0.3315126508113222,0.1804720849698132,0.0216897510096449,31.221498858048985,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
75,SPY,2022-09-12,2022-09-16,5,425.0,410.39,27422.0,33516.0,563.0,3791.0,597.0,-19307.0,344.0,261.0,0.37,0.376773,0.38,16.32,16.434515,16.49,0.247486,0.24828,0.249074,0.255,0.298854,0.308143,0.317431,-0.1172671371105788,0.0767626316987323,0.014167064118119,-0.1790290045353375,0.0627157542103781,0.0033527144821278,-0.003389787353444,-0.1966279427893418,0.248561,0.308584,0.179258,0.055374,15.623265,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16425.0,SPY,2022-09-06,2022-09-16,11,425.0,393.43,1087,34741,1644,6477,74,-19786,50,50,0.1,0.1015710130223565,0.11,32.82,32.931505338463985,33.1,0.2259164289036806,0.2275723752772166,0.2292283216507525,0.234,0.3216072278441885,0.3373826137883281,0.3531579997324678,-0.0597491503890645,0.0201454037663599,0.0032121429114415,-0.0344507301100697,0.0303974718298272,0.0020754462190035,-0.002103745697149,-0.0356550705497512,0.2264367315671104,0.3388470017088247,0.1801045778603069,0.0168643739805328,32.214342698383405,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
76,SPY,2022-09-12,2022-09-16,5,426.0,410.39,2438.0,11091.0,1.0,6231.0,4.0,-5914.0,72.0,65.0,0.3,0.299692,0.31,17.26,17.38561,17.44,0.247335,0.248253,0.249171,0.254,0.305298,0.315178,0.325057,-0.1172671371105788,0.0639133987348972,0.0123580472791023,-0.1562162142794085,0.0542932525272816,0.002810387536126,-0.0028404939307074,-0.1709353753808513,0.247278,0.315039,0.178645,0.035943,16.602625,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16426.0,SPY,2022-09-06,2022-09-16,11,426.0,393.43,151,10468,11011,4865,21,-5958,25,50,0.08,0.0871521619142674,0.09,33.83,33.91801696716235,34.09,0.2244007259161168,0.2264006153294588,0.2284005047428008,0.235,0.3324978002724613,0.3463062702107757,0.3601147401490902,-0.0597491503890645,0.017405785871075,0.0028321149739856,-0.0304770851955409,0.0302853526687115,0.0017896178198672,-0.0018136635724071,-0.0315118534188487,0.2272614324950871,0.3455290903731015,0.1799590302184486,0.0129972027812425,33.20814270478033,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
77,SPY,2022-09-12,2022-09-16,5,427.0,410.39,2345.0,11893.0,6439.0,547.0,1.0,-7420.0,72.0,65.0,0.23,0.240743,0.24,18.2,18.330441,18.39,0.244562,0.245644,0.246726,0.254,0.311082,0.323181,0.335279,-0.1172671371105788,0.0531247846729275,0.0107119162910876,-0.1358004462365618,0.0463894469173028,0.0023516797154483,-0.00237616798864,-0.1480907361369132,0.246886,0.32244,0.178087,0.021799,17.587133,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16427.0,SPY,2022-09-06,2022-09-16,11,427.0,393.43,52,11758,14872,4799,1,-7427,25,50,0.07,0.0747620538515003,0.08,34.82,34.90976881756935,35.06,0.2257568739802013,0.2278087108057744,0.2298605476313476,0.235,0.3415558318320932,0.3517322258119256,0.361908619791758,-0.0597491503890645,0.0150938562128262,0.0024999361657736,-0.0269911767842471,0.0244435155268333,0.0015583985499851,-0.0015790454373081,-0.0278899560375627,0.2277110654717754,0.3522255344549642,0.1798182546029964,0.0100693273531291,34.2028768817744,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
78,SPY,2022-09-12,2022-09-16,5,428.0,410.39,1786.0,6911.0,306.0,6289.0,14.0,-5338.0,72.0,65.0,0.19,0.192368,0.2,19.16,19.259103,19.34,0.245796,0.247063,0.24833,0.254,0.317875,0.330061,0.342247,-0.1172671371105788,0.0439589196105365,0.0092205409702524,-0.1175119269881156,0.0443946831798059,0.0019513961568063,-0.0019712090369623,-0.1276866016464114,0.246396,0.330344,0.177686,0.012673,18.57664,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16428.0,SPY,2022-09-06,2022-09-16,11,428.0,393.43,97,6839,8797,5621,1,-5354,25,50,0.06,0.0644209533522845,0.07,35.81,35.90157460281839,36.05,0.2266728146917032,0.228985483804183,0.2312981529166627,0.236,0.3475652728164593,0.3581828923325009,0.3688005118485424,-0.0597491503890645,0.0129257461842795,0.0021851235042953,-0.0236804913817277,0.0243868688093288,0.0013302072773844,-0.0013475614820406,-0.0244446159154468,0.2287176551448117,0.3593436931801284,0.1796724936934561,0.0076383815383419,35.1981010048594,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
79,SPY,2022-09-12,2022-09-16,5,429.0,410.39,1244.0,12957.0,355.0,6539.0,5.0,-8348.0,72.0,65.0,0.15,0.1559,0.16,20.12,20.187115,20.31,0.245244,0.246755,0.248265,0.254,0.325024,0.338585,0.352145,-0.1172671371105788,0.0363799244080747,0.0079040052099773,-0.1014526068501331,0.0387331301615402,0.0016264380346086,-0.0016425634714199,-0.1099155557774882,0.247026,0.338278,0.177377,0.006749,19.569256,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16429.0,SPY,2022-09-06,2022-09-16,11,429.0,393.43,40,12911,6658,6562,0,-8629,25,55,0.05,0.0549368132425275,0.06,36.8,36.86742289915838,37.06,0.226812402599577,0.2293724550889522,0.2319325075783275,0.237,0.3536519464962977,0.3705071038375585,0.3873622611788193,-0.0597491503890645,0.0111432713479929,0.0019166919553138,-0.0208458497664734,0.0195738708685093,0.0011520199389769,-0.0011668446123696,-0.0215059202447989,0.2293401028057997,0.3638060806074457,0.1795384714906537,0.005823583032574,36.19393933290553,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
80,SPY,2022-09-12,2022-09-16,5,430.0,410.39,12733.0,75873.0,306.0,7474.0,238.0,-18282.0,72.0,65.0,0.12,0.122929,0.13,21.09,21.163621,21.28,0.245861,0.24741,0.248959,0.254,0.332834,0.347231,0.361629,-0.1172671371105788,0.0301243426544989,0.0067527527473692,-0.0873727194264973,0.0324258935966097,0.0013560018784036,-0.0013691671306012,-0.0944149416815546,0.246768,0.347501,0.177134,0.002723,20.56372,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16430.0,SPY,2022-09-06,2022-09-16,11,430.0,393.43,2700,73276,12877,2308,22,-18446,25,50,0.04,0.0467678451766536,0.05,37.79,37.83708503569411,38.05,0.2258174514005045,0.2290607203621116,0.2323039893237186,0.237,0.3445659242595473,0.3590868721562879,0.3736078200530285,-0.0597491503890645,0.0095022287491269,0.0016664741991271,-0.0181622233741451,0.0154760503456593,0.0009853088108222,-0.0009977832852325,-0.0187250960134997,0.2302074398401851,0.3621490039667533,0.17948057222418,0.0045002297654067,37.19026332249064,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
81,SPY,2022-09-12,2022-09-16,5,431.0,410.39,646.0,7617.0,8246.0,3477.0,1.0,-2936.0,72.0,65.0,0.09,0.095826,0.1,22.07,22.140472,22.26,0.244257,0.246114,0.247972,0.254,0.342332,0.357523,0.372713,-0.1172671371105788,0.0247032962957565,0.0057195909978248,-0.0745994348366144,0.0269480455651246,0.001119099382875,-0.0011297253191205,-0.0803993201022337,0.246421,0.357606,0.176961,0.000377,21.559845,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16431.0,SPY,2022-09-06,2022-09-16,11,431.0,393.43,34,7573,4149,7207,0,-2936,25,50,0.04,0.0417490805969564,0.05,38.79,38.80258340306723,39.04,0.2309066177003482,0.2341421812599837,0.2373777448196192,0.239,0.3453723347211292,0.3626556657618851,0.379938996802641,-0.0597491503890645,0.008072496529327,0.0014429672086692,-0.0157373984512715,0.0154133103654891,0.0008358824738558,-0.0008463204022192,-0.0162133333560389,0.2320384699888238,0.3627426932858271,0.17948057222418,0.0034204962475863,38.18683339052294,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
82,SPY,2022-09-12,2022-09-16,5,432.0,410.39,1056.0,10043.0,9030.0,2820.0,2.0,-3477.0,72.0,65.0,0.07,0.078028,0.08,23.05,23.123427,23.25,0.243984,0.246267,0.24855,0.255,0.352074,0.3704,0.388725,-0.1172671371105788,0.0204665589819948,0.0048610892634592,-0.0642033935542728,0.0221547663296363,0.00093165846313093,-0.0009403613086784172,-0.0690222373142805,0.247649,0.3699,0.176716,-0.000977,22.556959,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16432.0,SPY,2022-09-06,2022-09-16,11,432.0,393.43,35,10411,6901,6234,1,-3475,25,50,0.03,0.0351526623187834,0.04,39.78,39.78131172280046,40.04,0.2283503581646745,0.2321689779788344,0.2359875977929943,0.239,0.3576096729267632,0.3724764677215489,0.3873432625163346,-0.0597491503890645,0.0067972697736918,0.0012400298422555,-0.013534093664608,0.0121276261301887,0.000706046808388,-0.0007147107493726,-0.0139348815381373,0.2322855698499108,0.3665532527817348,0.17948057222418,0.002618505106722,39.183679780862,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
